Date,Ticker,BOARD_AVERAGE_AGE,BOARD_MEETINGS_PER_YR,BOARD_MEETING_ATTENDANCE_PCT,BOARD_SIZE,CEO_DUALITY,CHIEF_EXECUTIVE_OFFICER_AGE,CHIEF_EXECUTIVE_OFFICER_TENURE,CUR_MKT_CAP,ENVIRON_DISCLOSURE_SCORE,EQY_INST_PCT_SH_OUT,ESG_DISCLOSURE_SCORE,FEMALE_CEO_OR_EQUIVALENT,GOVNCE_DISCLOSURE_SCORE,INDEPENDENT_DIRECTORS,NUMBER_OF_WOMEN_ON_BOARD,PCT_IND_DIRECTORS_ON_COMP_CMTE,PCT_WOMEN_ON_BOARD,SOCIAL_DISCLOSURE_SCORE,TOT_COMP_AW_TO_CEO_&_EQUIV,BOARD_AVERAGE_TENURE,BS_TOT_ASSET,EPS_GROWTH,FNCL_LVRG,PCT_INSIDER_SHARES_OUT,RETURN_COM_EQY,RETURN_ON_ASSET,SALES_GROWTH,TOBIN_Q_RATIO,security_name,gics_sector_name,Firm Age,LN_BOARD_AVERAGE_AGE,LN_BOARD_MEETINGS_PER_YR,LN_TOT_COMP_AW_TO_CEO_&_EQUIV,LN_CHIEF_EXECUTIVE_OFFICER_TENURE,Ratio of shares,LN_CHIEF_EXECUTIVE_OFFICER_AGE
2012-01-01,GRT-U CT Equity,,,,,,,,1526.7242,,86.966,,,,,,,,,4114846.0,,,,,0.018,,,,,Granite Real Estate Investment,Real Estate,,,,15.230111967334686,,0.00020697743945909895,
2013-01-01,GRT-U CT Equity,,,,,,53.0,1.17,1768.4103,,68.424,,,,,,,,,2150000.0,1.45,,,,0.062,,,,,Granite Real Estate Investment,Real Estate,1.0,,,14.580978400103845,0.1570037488096647,0.0009061148135157253,3.970291913552122
2014-01-01,GRT-U CT Equity,59.0,13.0,99.0,7.0,0.0,54.0,2.17,1814.789,,67.68,11.157,0.0,48.2143,6.0,0.0,100.0,0.0,,2000000.0,2.45,2468.633,,,0.285,,,,1.0582,Granite Real Estate Investment,Real Estate,2.0,4.07753744390572,2.5649493574615367,14.508657738524219,0.7747271675523681,0.004210992907801418,3.9889840465642745
2015-01-01,GRT-U CT Equity,60.0,10.0,97.14,7.0,0.0,55.0,3.17,1939.786,,72.838,11.157,0.0,48.2143,6.0,0.0,100.0,0.0,,2000000.0,3.45,2447.758,-55.7616,1.4893,0.323,4.2538,2.8563,9.2206,1.1266,Granite Real Estate Investment,Real Estate,3.0,4.0943445622221,2.302585092994046,14.508657738524219,1.1537315878891892,0.0044344984760701835,4.007333185232471
2016-01-01,GRT-U CT Equity,61.667,12.0,97.14,6.0,0.0,60.0,0.42,1784.6407,,85.151,11.9835,0.0,42.8571,6.0,0.0,100.0,0.0,8.7719,5046356.0,4.5,2731.837,204.5704,1.4888,0.275,11.1143,7.4652,4.2857,0.9765,Granite Real Estate Investment,Real Estate,4.0,4.121748941801012,2.4849066497880004,15.43417695662597,-0.8675005677047231,0.003229556904792663,4.0943445622221
2017-01-01,GRT-U CT Equity,61.125,12.0,97.14,8.0,0.0,61.0,1.33,2107.625,,90.242,11.9835,0.0,42.8571,7.0,0.0,100.0,0.0,8.7719,2536463.0,3.6,2911.642,44.3275,1.4862,0.646,14.712,9.899,3.2834,1.0564,Granite Real Estate Investment,Real Estate,5.0,4.112920947795036,2.4849066497880004,14.746281148853118,0.28517894223366247,0.007158529287914718,4.110873864173311
2018-01-01,GRT-U CT Equity,56.25,15.0,97.91,8.0,0.0,62.0,2.42,2315.4255,,98.543,16.5289,0.0,51.7857,7.0,0.0,100.0,0.0,19.2982,1283670.0,1.67,3206.433,27.967,1.4978,0.793,17.5137,11.6933,9.5264,1.0541,Granite Real Estate Investment,Real Estate,6.0,4.029806041084529,2.70805020110221,14.065233720853687,0.883767540168595,0.008047248409323849,4.127134385045092
2019-01-01,GRT-U CT Equity,55.333,8.0,93.33,9.0,0.0,50.0,0.5,2501.5998,,84.012,16.5289,0.0,51.7857,8.0,1.0,100.0,11.111,19.2982,5595119.0,2.16,4188.755,33.4398,1.5965,0.806,20.0839,12.58,1.1443,0.9846,Granite Real Estate Investment,Real Estate,7.0,4.013369475573903,2.0794415416798357,15.537405168492151,-0.6931471805599453,0.009593867542731992,3.912023005428146
2020-01-01,GRT-U CT Equity,58.667,7.0,98.24,9.0,0.0,51.0,1.5,3565.7639,9.3023,93.432,21.4876,0.0,51.7857,8.0,3.0,100.0,33.333,19.2982,2877840.0,2.65,4803.956,-23.0172,1.594,0.207,13.5449,8.4975,10.5846,1.0875,Granite Real Estate Investment,Real Estate,8.0,4.071877388172083,1.9459101490553132,14.872550570721424,0.4054651081081644,0.002215515026971487,3.9318256327243257
2021-01-01,GRT-U CT Equity,59.667,12.0,100.0,9.0,0.0,52.0,2.5,4805.5099,12.4031,77.815,28.0992,0.0,51.7857,8.0,3.0,100.0,33.333,40.3509,3114400.0,3.65,6747.472,-2.6638,1.6347,0.23,12.165,7.4416,24.3063,1.1312,Granite Real Estate Investment,Real Estate,9.0,4.088779103749219,2.4849066497880004,14.951547075278382,0.9162907318741551,0.002955728330013494,3.9512437185814275
2013-01-01,IVN CT Equity,,,,,,65.0,5.75,2632.7175,,34.418,,,,,,,,,2684368.1445,7.939999999999999,726.682,-26.6667,1.6974,3.165,-41.5941,-24.5047,,3.8769,Ivanhoe Mines Ltd,Materials,,,,14.802955930298179,1.749199854809259,0.09195769655412865,4.174387269895637
2014-01-01,IVN CT Equity,,,,,,66.0,6.75,1091.2193,,26.688,,,,,,,,,2520583.1286,8.66,287.576,-81.5789,1.1492,27.359,-83.7682,-72.8949,,3.4753,Ivanhoe Mines Ltd,Materials,,,,14.740000832956795,1.9095425048844386,1.0251423860911273,4.189654742026425
2015-01-01,IVN CT Equity,,,,,,67.0,7.75,714.9124,,40.55,,,,,,,,,2627924.0358,10.4,253.077,57.971,0.8447,25.524,-69.7421,-82.5679,,2.1577,Ivanhoe Mines Ltd,Materials,,,,14.781704752461097,2.0476928433652555,0.6294451294697905,4.204692619390966
2016-01-01,IVN CT Equity,66.0,8.0,,10.0,0.0,68.0,8.75,475.1655,,34.578,16.5289,0.0,46.4286,7.0,1.0,100.0,10.0,24.5614,3394305.4597,10.35,1022.578,57.971,0.898,22.852,98.6033,109.8076,,0.2633,Ivanhoe Mines Ltd,Materials,,4.189654742026425,2.0794415416798357,15.037609720638168,2.169053700369523,0.6608826421424027,4.219507705176107
2017-01-01,IVN CT Equity,65.75,4.0,100.0,8.0,0.0,69.0,9.67,1985.2272,,31.958,17.7686,0.0,51.7857,5.0,1.0,100.0,12.5,24.5614,3043272.3636,10.7,1002.23,57.971,0.927,22.029,-2.9448,-3.1766,,1.388,Ivanhoe Mines Ltd,Materials,24.0,4.185859671057874,1.3862943611198906,14.928443929835986,2.269028309465203,0.6893109706489768,4.23410650459726
2018-01-01,IVN CT Equity,66.0,4.0,100.0,7.0,0.0,70.0,10.75,3338.2518,17.0543,41.792,33.4711,0.0,66.0714,4.0,1.0,100.0,14.286,38.5965,2807928.34,11.54,1271.311,57.971,0.9606,22.513,14.3832,14.9738,,2.0977,Ivanhoe Mines Ltd,Materials,25.0,4.189654742026425,1.3862943611198906,14.84795752385918,2.3749057545736716,0.5386916156202144,4.248495242049359
2019-01-01,IVN CT Equity,64.454,8.0,98.6,11.0,0.0,71.0,11.75,2395.1413,30.2326,39.474,41.7355,0.0,66.0714,7.0,1.0,100.0,9.091,43.8596,1685702.9152,8.21,1884.788,-86.3636,0.9936,17.688,1.6432,1.6538,,0.9305,Ivanhoe Mines Ltd,Materials,26.0,4.165951791074535,2.0794415416798357,14.337693195137492,2.463853240590168,0.44809241526067795,4.2626798770413155
2020-01-01,IVN CT Equity,64.182,6.0,93.8,11.0,0.0,71.0,12.0,5065.2932,31.7829,25.032,44.6281,0.0,69.6429,5.0,1.0,100.0,9.091,49.1228,865198.5105,7.39,2444.722,-33.3333,0.9965,14.149,0.8849,0.888,,1.601,Ivanhoe Mines Ltd,Materials,27.0,4.1617227975520485,1.791759469228055,13.67071425149229,2.4849066497880004,0.5652364972834771,4.2626798770413155
2021-01-01,IVN CT Equity,64.182,6.0,93.8,11.0,0.0,,,8258.3713,31.7829,25.481,44.6281,0.0,69.6429,5.0,1.0,100.0,9.091,49.1228,,7.68,2444.722,0.0,0.9965,13.854,0.8849,0.888,,1.601,Ivanhoe Mines Ltd,Materials,28.0,4.1617227975520485,1.791759469228055,,,0.5436992268749263,
2012-01-01,LUC CT Equity,53.86,6.0,90.42,7.0,0.0,,,320.2201,,25.289,10.3306,0.0,44.6429,4.0,1.0,100.0,14.29,,406166.0187,,241.2874,16.6667,1.2767,3.59,-11.9658,-9.3721,,1.612,Lucara Diamond Corp,Materials,,3.9863880873834527,1.791759469228055,12.9145172680559,,0.1419589544861402,
2013-01-01,LUC CT Equity,55.0,6.0,95.14,7.0,0.0,42.0,1.75,248.3532,24.8062,26.982,31.405,0.0,53.5714,4.0,1.0,100.0,14.286,24.5614,849004.2855,4.32,235.3515,60.0,1.4763,3.955,-3.6615,-2.4802,,1.3997,Lucara Diamond Corp,Materials,,4.007333185232471,1.791759469228055,13.651819512983925,0.5596157879354227,0.14657920094878069,3.7376696182833684
2014-01-01,LUC CT Equity,53.167,8.0,89.67,6.0,0.0,43.0,2.75,651.1162,24.8062,27.947,31.405,0.0,53.5714,4.0,1.0,100.0,16.667,24.5614,945619.5498,5.44,247.188,60.0,1.3519,3.904,36.5993,27.0722,331.5222,2.6673,Lucara Diamond Corp,Materials,,3.973437903129612,2.0794415416798357,13.759595599912643,1.0116009116784799,0.13969299030307367,3.7612001156935624
2015-01-01,LUC CT Equity,52.571,7.0,97.77,7.0,0.0,44.0,3.75,830.8183,24.8062,29.072,32.2314,0.0,53.5714,5.0,2.0,100.0,28.571,28.0702,1033272.6642,5.62,317.025,-23.5294,1.3124,3.57,22.0119,16.7727,47.0879,2.5354,Lucara Diamond Corp,Materials,,3.9621646369064756,1.9459101490553132,13.848241666999128,1.3217558399823195,0.12279856906989543,3.784189633918261
2016-01-01,LUC CT Equity,53.714,10.0,100.0,7.0,0.0,45.0,4.75,854.2112,31.7829,32.576,39.6694,0.0,53.5714,5.0,2.0,100.0,28.571,43.8596,1802313.2968,6.62,344.17,61.5385,1.3627,3.162,32.0886,23.548,-15.6902,2.0507,Lucara Diamond Corp,Materials,,3.9836736751714983,2.302585092994046,14.404581562637752,1.55814461804655,0.09706532416502947,3.8066624897703196
2017-01-01,LUC CT Equity,54.571,9.0,98.41,7.0,0.0,45.0,5.67,1162.0278,34.1085,18.923,42.9752,0.0,57.1429,5.0,2.0,100.0,28.571,49.1228,1652556.0618,7.54,302.0,-9.5238,1.415,2.636,30.945,21.8695,31.9952,3.1986,Lucara Diamond Corp,Materials,13.0,3.9995026061172823,2.1972245773362196,14.317833775578817,1.7351891177396608,0.13930137927389952,3.8066624897703196
2018-01-01,LUC CT Equity,55.571,10.0,100.0,7.0,0.0,47.0,6.75,1075.1603,35.6589,20.906,45.0413,0.0,62.5,5.0,2.0,100.0,28.571,49.1228,1251411.196,8.62,365.81,-10.5263,1.4624,2.641,28.5184,19.5017,-25.2831,2.6446,Lucara Diamond Corp,Materials,14.0,4.017661482451133,2.302585092994046,14.039782429285985,1.9095425048844386,0.12632737013297618,3.8501476017100584
2019-01-01,LUC CT Equity,58.143,11.0,100.0,7.0,0.0,50.0,1.0,586.8339,41.0853,14.003,49.1736,1.0,62.5,5.0,3.0,100.0,42.857,54.386,4049271.0,8.48,370.895,-82.3529,1.4776,3.795,4.674,3.1633,-20.19,1.5091,Lucara Diamond Corp,Materials,15.0,4.062905493386721,2.3978952727983707,15.214047422880778,0.0,0.27101335428122547,3.912023005428146
2020-01-01,LUC CT Equity,59.143,9.0,100.0,7.0,0.0,51.0,2.0,337.3294,44.9612,18.87,51.2397,1.0,62.5,4.0,3.0,100.0,42.857,54.386,2531725.2,9.48,346.031,0.0,1.4972,3.813,5.3102,3.5468,9.2797,1.0664,Lucara Diamond Corp,Materials,16.0,4.079958240226021,2.1972245773362196,14.744411525550623,0.6931471805599453,0.20206677265500794,3.9318256327243257
2021-01-01,LUC CT Equity,58.714,10.0,100.0,7.0,0.0,52.0,3.0,206.3863,42.6357,15.311,52.0661,1.0,66.0714,4.0,3.0,66.667,42.857,59.6491,1972000.0,7.14,333.849,0.0,1.5274,3.777,-11.8069,-7.7302,-34.9422,0.8606,Lucara Diamond Corp,Materials,17.0,4.072678199249033,2.302585092994046,14.494558814144717,1.0986122886681098,0.24668538958918426,3.9512437185814275
2011-01-01,MEG CT Equity,,15.0,92.36,10.0,1.0,,,8628.0653,18.1818,3.037,21.5768,0.0,44.6429,8.0,0.0,100.0,0.0,7.8125,2485271.0,,5043.265,-24.3243,1.3399,0.995,1.4261,1.0643,3017.9489,1.9485,MEG Energy Corp,Energy,,,2.70805020110221,14.725892265892831,,0.3276259466578861,
2012-01-01,MEG CT Equity,,7.0,91.42,10.0,1.0,,,8022.108,6.6116,15.934,16.5975,0.0,48.2143,8.0,0.0,100.0,0.0,7.8125,2588249.0,,6201.049,17.8571,1.4345,0.993,1.6289,1.1355,41.9462,1.6545,MEG Energy Corp,Energy,13.0,,1.9459101490553132,14.766492143266843,,0.06231956821890298,
2013-01-01,MEG CT Equity,,6.0,85.0,9.0,1.0,54.0,13.92,6681.4188,6.6116,46.844,16.5975,0.0,48.2143,7.0,0.0,100.0,0.0,7.8125,3435992.0,6.92,8018.679,-18.1818,1.6059,1.072,1.1874,0.7394,1.34,1.2285,MEG Energy Corp,Energy,14.0,,1.791759469228055,15.049816233794864,2.6333266549062735,0.02288446759456921,3.9889840465642745
2014-01-01,MEG CT Equity,56.111,11.0,81.52,9.0,1.0,55.0,14.92,6812.9047,6.6116,42.202,17.4274,0.0,51.7857,7.0,0.0,100.0,0.0,7.8125,3950045.0,8.41,9447.741,-18.1818,1.8083,0.958,-3.4456,-1.9054,27.034,1.2143,MEG Energy Corp,Energy,15.0,4.02733187173916,2.3978952727983707,15.189237529217475,2.702702594775615,0.022700345955168,4.007333185232471
2015-01-01,MEG CT Equity,57.625,6.0,94.44,8.0,1.0,56.0,15.92,4375.5045,9.0909,41.885,18.6722,0.0,51.7857,7.0,0.0,100.0,0.0,7.8125,3320891.0,8.46,9930.108,37.3333,2.0277,0.993,-2.2087,-1.0893,112.0622,0.9605,MEG Energy Corp,Energy,16.0,4.053956501316812,1.791759469228055,15.015743678380923,2.767576180416237,0.02370777127850066,4.02535169073515
2016-01-01,MEG CT Equity,58.111,8.0,95.55,9.0,1.0,57.0,16.92,1804.0369,32.2314,42.188,35.6846,0.0,51.7857,8.0,1.0,100.0,11.111,28.125,2930651.0,7.62,9400.269,-1008.5106,2.2887,1.088,-27.6973,-12.1019,-31.9456,0.8007,MEG Energy Corp,Energy,17.0,4.062354974680987,2.0794415416798357,14.890735140614316,2.8284963541780774,0.02578932397838248,4.04305126783455
2017-01-01,MEG CT Equity,59.818,14.0,94.96,11.0,0.0,58.0,17.83,2089.8115,25.6198,44.476,33.195,0.0,55.3571,8.0,1.0,100.0,9.091,28.125,2908029.0,7.09,8921.224,63.5317,2.6306000000000003,0.84,-12.3115,-4.68,-3.0963,0.8659,MEG Energy Corp,Energy,18.0,4.091306619008649,2.6390573296152584,14.882986090075505,2.8808824318750488,0.01888659052073028,4.060443010546419
2018-01-01,MEG CT Equity,60.273,9.0,94.56,11.0,0.0,59.0,18.92,1511.5659,25.6198,44.244,36.9295,0.0,55.3571,10.0,1.0,100.0,9.091,42.1875,3359223.0,6.92,9363.352,63.5317,2.5217,10.838,4.5781,1.8155,31.9854,0.7381,MEG Energy Corp,Energy,19.0,4.098884242264132,2.1972245773362196,15.027220255196983,2.9402195636237325,0.2449597685561884,4.07753744390572
2019-01-01,MEG CT Equity,62.222,14.0,98.48,9.0,0.0,61.0,0.5,2288.4879,47.1074,45.021,51.4523,0.0,66.0714,8.0,1.0,100.0,11.111,46.875,5436036.0,6.09,8409.477,63.5317,2.2642,0.928,-3.037,-1.3413,5.3012,0.8101,MEG Energy Corp,Energy,20.0,4.130708634958027,2.6390573296152584,15.508560676747798,-0.6931471805599453,0.020612603007485398,4.110873864173311
2020-01-01,MEG CT Equity,65.5,10.0,98.91,10.0,0.0,62.0,1.5,2211.2351,47.1074,36.784,51.4523,0.0,66.0714,9.0,2.0,100.0,20.0,46.875,3725508.0,4.2,7866.0,47.5,2.1032,0.608,-1.6024,-0.7619,47.197,0.7916,MEG Energy Corp,Energy,21.0,4.182050142641207,2.302585092994046,15.130713776336384,0.4054651081081644,0.01652892561983471,4.127134385045092
2021-01-01,MEG CT Equity,66.3,7.0,100.0,10.0,0.0,63.0,2.5,1346.8227,47.1074,43.976,51.4523,0.0,66.0714,9.0,3.0,100.0,30.0,46.875,3561373.0,4.66,7224.0,-461.9048,2.0506,0.746,-9.7024,-4.7316,-39.9686,0.7011,MEG Energy Corp,Energy,22.0,4.194189897191817,1.9459101490553132,15.085656702632356,0.9162907318741551,0.01696379843551028,4.143134726391533
2011-01-01,PVG CT Equity,,,,,,,,546.1539,,,,,,,,,,,16908729.0,,502.1345,,,,,,,1.091,Pretium Resources Inc,Materials,,,,16.643340555424246,,,
2012-01-01,PVG CT Equity,55.833,9.0,98.0,6.0,1.0,,,1086.6198,,14.998,11.157,0.0,48.2143,4.0,0.0,100.0,0.0,,3766808.0,,509.5714,84.0,1.05,3.798,-3.5859,-3.4153,,2.1121,Pretium Resources Inc,Materials,,4.022365092429936,2.1972245773362196,15.141738516434415,,0.2532337645019336,
2013-01-01,PVG CT Equity,56.667,12.0,98.0,6.0,1.0,57.0,2.33,1243.1898,,42.94,11.157,0.0,48.2143,4.0,0.0,100.0,0.0,,3171384.0,2.22,650.7908,15.0,1.0298,3.524,-2.6937,-2.6157,,1.9606,Pretium Resources Inc,Materials,3.0,4.037192030717792,2.4849066497880004,14.969678643634381,0.8458682675776092,0.08206800186306475,4.04305126783455
2014-01-01,PVG CT Equity,56.667,14.0,100.0,6.0,1.0,58.0,3.33,575.6797,,31.426,11.157,0.0,48.2143,3.0,0.0,100.0,0.0,,2202881.0,2.82,683.3466,5.8824,1.0413,3.166,-2.514,-2.4144,,0.8315,Pretium Resources Inc,Materials,4.0,4.037192030717792,2.6390573296152584,14.60527660707629,1.2029723039923526,0.10074460637688538,4.060443010546419
2015-01-01,PVG CT Equity,55.857,10.0,100.0,7.0,1.0,59.0,4.33,783.9164,,34.21,11.157,0.0,48.2143,4.0,0.0,100.0,0.0,,1271443.0,3.38,703.2426,31.25,1.0445,2.736,-1.6848,-1.613,,1.0057,Pretium Resources Inc,Materials,5.0,4.022794853382025,2.302585092994046,14.05566303389727,1.4655675420143985,0.07997661502484654,4.07753744390572
2016-01-01,PVG CT Equity,53.5,8.0,98.24,8.0,1.0,60.0,5.33,1006.3541,1.5504,37.145,16.1157,0.0,51.7857,6.0,1.0,100.0,12.5,14.0351,3218459.0,3.36,1070.1078,31.25,1.3147,2.1,-0.0611,-0.0465,,1.0284,Pretium Resources Inc,Materials,6.0,3.979681653901961,2.0794415416798357,14.984413231540165,1.673351238177753,0.056535199892313905,4.0943445622221
2017-01-01,PVG CT Equity,54.5,8.0,98.0,8.0,1.0,61.0,6.25,2000.0899,1.5504,52.026,16.1157,0.0,51.7857,6.0,1.0,100.0,12.5,14.0351,2736425.0,4.28,1447.9019,31.25,1.6519,1.75,-7.7517,-4.6926,,1.46,Pretium Resources Inc,Materials,7.0,3.9982007016691985,2.0794415416798357,14.82216288191846,1.8325814637483102,0.033637027640026136,4.110873864173311
2018-01-01,PVG CT Equity,54.25,7.0,100.0,8.0,0.0,58.0,1.08,2612.4093,29.4574,70.371,40.0826,0.0,71.4286,6.0,1.0,100.0,12.5,33.3333,5609128.0,4.54,1671.537,74.6448,1.8678,1.786,-1.9703,-1.0549,,1.742,Pretium Resources Inc,Materials,8.0,3.993602992420569,1.9459101490553132,15.539905828697197,0.0769610411361284,0.025379772917821265,4.060443010546419
2019-01-01,PVG CT Equity,54.857,13.0,95.6,7.0,0.0,59.0,2.08,2122.6724,44.186,85.345,49.1736,0.0,71.4286,5.0,1.0,100.0,14.286,38.5965,3108748.0,4.25,1613.418,74.6448,1.8769,1.837,4.1847,2.2296,155.4647,1.4096,Pretium Resources Inc,Materials,9.0,4.004729799362356,2.5649493574615367,14.949730630754148,0.7323678937132266,0.02152440096080614,4.07753744390572
2020-01-01,PVG CT Equity,58.0,19.0,97.77,9.0,0.0,60.0,3.08,2678.2035,45.7364,86.876,50.0,0.0,71.4286,7.0,2.0,100.0,22.222,38.5965,1379672.0,3.49,1573.167,10.0,1.7156,1.712,4.4058,2.5681000000000003,6.5963,1.7054,Pretium Resources Inc,Materials,10.0,4.060443010546419,2.9444389791664403,14.137356347723324,1.1249295969854831,0.019706247985634695,4.0943445622221
2021-01-01,PVG CT Equity,57.667,19.0,99.35,9.0,0.0,58.0,0.83,2732.0321,45.7364,90.218,50.0,0.0,71.4286,8.0,2.0,100.0,22.222,38.5965,6638581.0,2.96,1430.814,10.0,1.5945,0.355,-4.0805,-2.5591,27.458,1.8471,Pretium Resources Inc,Materials,11.0,4.054685086159784,2.9444389791664403,15.708408793795211,-0.18632957819149348,0.003934913210224124,4.060443010546419
2012-01-01,PXT CT Equity,,10.0,97.5,8.0,0.0,,,754.6447,,26.594,10.3306,0.0,44.6429,7.0,0.0,100.0,0.0,,1318936.0,,660.177,-122.2222,1.4471,4.372,5.196,3.5906,6328.4955,1.4918,Parex Resources Inc,Energy,,,2.302585092994046,14.092335908914961,,0.1643979845077837,
2013-01-01,PXT CT Equity,,10.0,100.0,8.0,0.0,55.0,4.17,628.8459,,28.718,10.3306,0.0,44.6429,7.0,0.0,100.0,0.0,,1022051.0,3.43,821.201,117.6471,1.6772,4.824,9.0397,5.3898,210.2613,1.2034,Parex Resources Inc,Energy,,,2.302585092994046,13.837321950653358,1.4279160358107101,0.16797827146737238,4.007333185232471
2014-01-01,PXT CT Equity,,10.0,100.0,8.0,0.0,56.0,5.17,713.1694,,32.845,11.157,0.0,48.2143,7.0,0.0,100.0,0.0,,1652093.0,4.43,854.808,29.7297,1.7634,3.995,2.6665,1.5122,14.3597,1.2199,Parex Resources Inc,Energy,,,2.302585092994046,14.317553526878049,1.6428726885203377,0.12163190744405541,4.02535169073515
2015-01-01,PXT CT Equity,,7.0,98.21,8.0,0.0,57.0,6.17,1020.8992,17.8295,31.269,27.686,0.0,48.2143,7.0,0.0,100.0,0.0,29.8246,1824948.0,5.43,1034.415,29.7297,1.649,3.978,-18.988,-11.5151,19.9449,1.2111,Parex Resources Inc,Energy,6.0,,1.9459101490553132,14.417062051442107,1.8196988379172965,0.12721865106015545,4.04305126783455
2016-01-01,PXT CT Equity,60.25,6.0,100.0,8.0,0.0,58.0,7.17,1528.4441,13.9535,43.08,27.2727,0.0,51.7857,7.0,1.0,100.0,12.5,33.3333,2445460.0,5.72,957.966,58.3333,1.4205,3.518,-6.3628,-4.4792,-27.2094,1.3874,Parex Resources Inc,Energy,7.0,4.098502572370764,1.791759469228055,14.709743802254481,1.969905654611529,0.08166202414113277,4.060443010546419
2017-01-01,PXT CT Equity,60.7,8.0,100.0,10.0,0.0,59.0,8.08,2581.8701,38.7597,50.101,47.1074,0.0,60.7143,9.0,1.0,100.0,10.0,52.6316,2505122.0,5.36,918.671,-3.3333,1.2891,3.105,-6.3809000000000005,-4.9497,-16.9885,2.3155,Parex Resources Inc,Energy,8.0,4.1059436980654525,2.0794415416798357,14.73384799390998,2.089391872533004,0.061974810882018325,4.07753744390572
2018-01-01,PXT CT Equity,59.0,7.0,100.0,10.0,0.0,68.0,0.75,2815.8073,55.814,44.558,59.5041,0.0,69.6429,8.0,2.0,100.0,20.0,57.8947,3602602.0,4.89,1121.908,-3.3333,1.2737,2.471,19.3598,15.1994,48.0087,2.2077,Parex Resources Inc,Energy,9.0,4.07753744390572,1.9459101490553132,15.097166920126051,-0.2876820724517809,0.05545581040441672,4.219507705176107
2019-01-01,PXT CT Equity,60.1,11.0,98.18,10.0,0.0,69.0,1.75,2541.4052,55.814,47.036,61.9835,0.0,75.0,8.0,2.0,100.0,20.0,63.1579,2584350.0,5.89,1642.12,156.4356,1.2789,2.98,37.2834,29.1534,39.0318,1.3576,Parex Resources Inc,Energy,10.0,4.096009841541162,2.3978952727983707,14.764984583628662,0.5596157879354227,0.063355727527851,4.23410650459726
2020-01-01,PXT CT Equity,61.1,7.0,100.0,10.0,0.0,70.0,2.75,3452.7763,66.6667,45.59,71.0744,0.0,80.3571,8.0,2.0,100.0,20.0,71.9298,2718571.0,6.89,1684.581,-13.5135,1.2434,2.053,24.5185,19.7189,17.4837,1.7504,Parex Resources Inc,Energy,11.0,4.11251186617755,1.9459101490553132,14.815616932571183,1.0116009116784799,0.045031805220443075,4.248495242049359
2021-01-01,PXT CT Equity,61.1,7.0,100.0,10.0,0.0,71.0,3.75,2363.5165,66.6667,56.137,71.0744,0.0,80.3571,8.0,2.0,100.0,20.0,71.9298,3036978.0,6.31,1541.081,-67.8571,1.176,2.374,7.2421,6.1582,-45.9953,1.2955,Parex Resources Inc,Energy,12.0,4.11251186617755,1.9459101490553132,14.926373500010868,1.3217558399823195,0.04228939914851168,4.2626798770413155
2012-01-01,SGY CT Equity,,,,,,,,563.4024,,35.777,,,,,,,,,1438772.0,,516.062,-61.5385,1.5436,17.302,0.723,0.4684,128.8023,1.4615,Surge Energy Inc,Energy,,,,14.179300529952583,,0.4836067864829359,
2013-01-01,SGY CT Equity,,4.0,96.87,8.0,0.0,,2.92,391.5852,,28.484,10.3734,0.0,44.6429,6.0,0.0,66.67,0.0,,1349861.0,2.78,681.444,-61.5385,1.7737,15.08,-15.7721,-8.8923,38.2528,1.0597,Surge Energy Inc,Energy,,,1.3862943611198906,14.1155121821506,1.0715836162801904,0.5294200252773487,
2014-01-01,SGY CT Equity,,4.0,100.0,7.0,0.0,54.0,0.75,1119.6051,,15.067,10.3734,0.0,44.6429,4.0,0.0,66.67,0.0,,14125335.0,3.77,1376.725,86.6667,1.7078,2.37,-1.6406,-0.9607,41.075,1.1961,Surge Energy Inc,Energy,16.0,,1.3862943611198906,16.4634805515297,-0.2876820724517809,0.15729740492466981,3.9889840465642745
2015-01-01,SGY CT Equity,,13.0,93.814,8.0,0.0,55.0,1.75,809.8201,,17.155,10.3734,0.0,44.6429,5.0,0.0,100.0,0.0,,1430025.0,4.26,1985.359,-70.0,1.742,3.878,-3.4379,-1.9736,75.1168,0.866,Surge Energy Inc,Energy,17.0,,2.5649493574615367,14.173202484600756,0.5596157879354227,0.22605654328184202,4.007333185232471
2016-01-01,SGY CT Equity,,8.0,100.0,8.0,0.0,56.0,2.75,466.3152,,18.054,13.278,0.0,48.2143,5.0,0.0,100.0,0.0,7.8125,2199532.0,5.26,1145.289,-470.5882,1.6582,2.911,-22.6579,-13.6643,-37.5817,0.6981,Surge Energy Inc,Energy,18.0,,2.0794415416798357,14.603755168426162,1.0116009116784799,0.1612385067021159,4.02535169073515
2017-01-01,SGY CT Equity,,5.0,100.0,8.0,0.0,57.0,3.67,747.2441,,17.459,13.278,0.0,48.2143,6.0,0.0,100.0,0.0,7.8125,1972491.0,6.18,1115.257,85.567,1.4205,3.552,-3.8234,-2.6915,-38.1186,0.9714,Surge Energy Inc,Energy,19.0,,1.6094379124341003,14.494807768954114,1.3001916620664788,0.20344807835500317,4.04305126783455
